instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
14156,8/18/2012,3,1,8,0,0,6,0,2,0.64,0.58,0.83,0.22,6.00,99.00,105.00
14157,8/18/2012,3,1,8,1,0,6,0,3,0.62,0.55,0.94,0.16,14.00,78.00,92.00
14158,8/18/2012,3,1,8,2,0,6,0,3,0.62,0.56,0.88,0.16,4.00,39.00,43.00
14159,8/18/2012,3,1,8,3,0,6,0,1,0.62,0.56,0.88,0.19,7.00,23.00,30.00
14160,8/18/2012,3,1,8,4,0,6,0,1,0.62,0.59,0.73,0.22,5.00,8.00,13.00
14161,8/18/2012,3,1,8,5,0,6,0,1,0.60,0.58,0.78,0.25,2.00,7.00,9.00
14162,8/18/2012,3,1,8,6,0,6,0,1,0.60,0.56,0.83,0.22,4.00,23.00,27.00
14163,8/18/2012,3,1,8,7,0,6,0,1,0.60,0.56,0.83,0.22,12.00,52.00,64.00
14164,8/18/2012,3,1,8,8,0,6,0,1,0.64,0.61,0.69,0.25,28.00,161.00,189.00
14165,8/18/2012,3,1,8,9,0,6,0,1,0.66,0.62,0.65,0.28,81.00,211.00,292.00
14166,8/18/2012,3,1,8,10,0,6,0,1,0.70,0.65,0.54,0.16,166.00,314.00,480.00
14167,8/18/2012,3,1,8,11,0,6,0,1,0.72,0.67,0.51,0.00,180.00,356.00,536.00
14168,8/18/2012,3,1,8,12,0,6,0,1,0.76,0.67,0.37,0.19,266.00,388.00,654.00
14169,8/18/2012,3,1,8,13,0,6,0,1,0.74,0.65,0.40,0.19,289.00,355.00,644.00
14170,8/18/2012,3,1,8,14,0,6,0,1,0.76,0.67,0.37,0.28,242.00,356.00,598.00
14171,8/18/2012,3,1,8,15,0,6,0,1,0.76,0.67,0.37,0.22,250.00,346.00,596.00
14172,8/18/2012,3,1,8,16,0,6,0,1,0.76,0.67,0.37,0.25,287.00,354.00,641.00
14173,8/18/2012,3,1,8,17,0,6,0,1,0.76,0.67,0.37,0.22,256.00,379.00,635.00
14174,8/18/2012,3,1,8,18,0,6,0,1,0.74,0.65,0.37,0.16,225.00,329.00,554.00
14175,8/18/2012,3,1,8,19,0,6,0,1,0.70,0.64,0.45,0.16,164.00,324.00,488.00
14176,8/18/2012,3,1,8,20,0,6,0,1,0.70,0.64,0.45,0.10,99.00,242.00,341.00
14177,8/18/2012,3,1,8,21,0,6,0,1,0.66,0.62,0.61,0.00,90.00,248.00,338.00
14178,8/18/2012,3,1,8,22,0,6,0,1,0.66,0.62,0.61,0.00,90.00,171.00,261.00
14179,8/18/2012,3,1,8,23,0,6,0,1,0.64,0.61,0.65,0.09,60.00,175.00,235.00
14180,8/19/2012,3,1,8,0,0,0,0,1,0.66,0.62,0.57,0.09,44.00,143.00,187.00
14181,8/19/2012,3,1,8,1,0,0,0,1,0.64,0.61,0.65,0.00,29.00,102.00,131.00
14182,8/19/2012,3,1,8,2,0,0,0,2,0.62,0.61,0.69,0.09,16.00,103.00,119.00
14183,8/19/2012,3,1,8,3,0,0,0,2,0.62,0.61,0.61,0.16,21.00,34.00,55.00
14184,8/19/2012,3,1,8,4,0,0,0,2,0.62,0.61,0.65,0.16,4.00,22.00,26.00
14185,8/19/2012,3,1,8,5,0,0,0,2,0.60,0.59,0.73,0.13,3.00,8.00,11.00
14186,8/19/2012,3,1,8,6,0,0,0,2,0.62,0.61,0.69,0.10,5.00,15.00,20.00
14187,8/19/2012,3,1,8,7,0,0,0,2,0.62,0.61,0.69,0.13,12.00,29.00,41.00
14188,8/19/2012,3,1,8,8,0,0,0,2,0.64,0.61,0.69,0.10,34.00,90.00,124.00
14189,8/19/2012,3,1,8,9,0,0,0,2,0.66,0.62,0.74,0.00,86.00,184.00,270.00
14190,8/19/2012,3,1,8,10,0,0,0,2,0.68,0.64,0.69,0.00,138.00,287.00,425.00
14191,8/19/2012,3,1,8,11,0,0,0,3,0.64,0.59,0.78,0.16,83.00,189.00,272.00
14192,8/19/2012,3,1,8,12,0,0,0,3,0.64,0.61,0.73,0.00,112.00,186.00,298.00
14193,8/19/2012,3,1,8,13,0,0,0,3,0.64,0.58,0.83,0.13,50.00,112.00,162.00
14194,8/19/2012,3,1,8,14,0,0,0,3,0.64,0.61,0.73,0.00,41.00,108.00,149.00
14195,8/19/2012,3,1,8,15,0,0,0,2,0.64,0.61,0.65,0.00,89.00,187.00,276.00
14196,8/19/2012,3,1,8,16,0,0,0,2,0.66,0.62,0.65,0.00,97.00,259.00,356.00
14197,8/19/2012,3,1,8,17,0,0,0,2,0.64,0.59,0.78,0.10,76.00,267.00,343.00
14198,8/19/2012,3,1,8,18,0,0,0,2,0.64,0.59,0.78,0.10,86.00,291.00,377.00
14199,8/19/2012,3,1,8,19,0,0,0,2,0.64,0.61,0.73,0.13,72.00,269.00,341.00
14200,8/19/2012,3,1,8,20,0,0,0,2,0.64,0.61,0.73,0.19,61.00,213.00,274.00
14201,8/19/2012,3,1,8,21,0,0,0,3,0.62,0.59,0.78,0.09,36.00,154.00,190.00
14202,8/19/2012,3,1,8,22,0,0,0,2,0.62,0.59,0.78,0.16,6.00,50.00,56.00
14203,8/19/2012,3,1,8,23,0,0,0,2,0.62,0.59,0.73,0.00,7.00,39.00,46.00
14204,8/20/2012,3,1,8,0,0,1,1,2,0.60,0.56,0.83,0.10,1.00,25.00,26.00
14205,8/20/2012,3,1,8,1,0,1,1,1,0.60,0.56,0.83,0.16,0.00,10.00,10.00
14206,8/20/2012,3,1,8,2,0,1,1,1,0.60,0.56,0.83,0.16,0.00,5.00,5.00
14207,8/20/2012,3,1,8,3,0,1,1,1,0.60,0.55,0.88,0.10,0.00,3.00,3.00
14208,8/20/2012,3,1,8,4,0,1,1,2,0.60,0.56,0.83,0.09,0.00,7.00,7.00
14209,8/20/2012,3,1,8,5,0,1,1,2,0.60,0.56,0.83,0.00,2.00,35.00,37.00
14210,8/20/2012,3,1,8,6,0,1,1,2,0.60,0.58,0.78,0.13,6.00,155.00,161.00
14211,8/20/2012,3,1,8,7,0,1,1,2,0.62,0.59,0.78,0.13,15.00,427.00,442.00
14212,8/20/2012,3,1,8,8,0,1,1,2,0.62,0.59,0.73,0.10,37.00,618.00,655.00
14213,8/20/2012,3,1,8,9,0,1,1,2,0.64,0.61,0.69,0.00,55.00,302.00,357.00
14214,8/20/2012,3,1,8,10,0,1,1,2,0.64,0.61,0.69,0.09,69.00,124.00,193.00
14215,8/20/2012,3,1,8,11,0,1,1,1,0.66,0.62,0.65,0.10,90.00,151.00,241.00
14216,8/20/2012,3,1,8,12,0,1,1,2,0.66,0.62,0.61,0.10,66.00,216.00,282.00
14217,8/20/2012,3,1,8,13,0,1,1,1,0.70,0.65,0.58,0.13,97.00,194.00,291.00
14218,8/20/2012,3,1,8,14,0,1,1,1,0.72,0.67,0.54,0.16,87.00,188.00,275.00
14219,8/20/2012,3,1,8,15,0,1,1,1,0.72,0.67,0.54,0.25,102.00,207.00,309.00
14220,8/20/2012,3,1,8,16,0,1,1,1,0.72,0.67,0.54,0.25,103.00,357.00,460.00
14221,8/20/2012,3,1,8,17,0,1,1,1,0.70,0.65,0.58,0.28,83.00,810.00,893.00
14222,8/20/2012,3,1,8,18,0,1,1,2,0.62,0.59,0.78,0.25,89.00,726.00,815.00
14223,8/20/2012,3,1,8,19,0,1,1,2,0.62,0.59,0.78,0.19,33.00,266.00,299.00
14224,8/20/2012,3,1,8,20,0,1,1,2,0.62,0.58,0.83,0.28,30.00,231.00,261.00
14225,8/20/2012,3,1,8,21,0,1,1,1,0.60,0.56,0.83,0.00,26.00,219.00,245.00
14226,8/20/2012,3,1,8,22,0,1,1,2,0.60,0.56,0.83,0.00,25.00,136.00,161.00
14227,8/20/2012,3,1,8,23,0,1,1,2,0.60,0.56,0.83,0.00,10.00,92.00,102.00
14228,8/21/2012,3,1,8,0,0,2,1,2,0.60,0.56,0.83,0.09,7.00,52.00,59.00
14229,8/21/2012,3,1,8,1,0,2,1,2,0.60,0.56,0.83,0.13,11.00,22.00,33.00
14230,8/21/2012,3,1,8,2,0,2,1,2,0.58,0.55,0.88,0.28,1.00,7.00,8.00
14231,8/21/2012,3,1,8,3,0,2,1,1,0.56,0.53,0.88,0.00,0.00,3.00,3.00
14232,8/21/2012,3,1,8,4,0,2,1,1,0.56,0.53,0.88,0.00,0.00,4.00,4.00
14233,8/21/2012,3,1,8,5,0,2,1,1,0.56,0.53,0.83,0.09,4.00,30.00,34.00
14234,8/21/2012,3,1,8,6,0,2,1,1,0.56,0.53,0.83,0.10,5.00,164.00,169.00
14235,8/21/2012,3,1,8,7,0,2,1,1,0.60,0.58,0.78,0.10,19.00,500.00,519.00
14236,8/21/2012,3,1,8,8,0,2,1,1,0.60,0.58,0.78,0.13,27.00,696.00,723.00
14237,8/21/2012,3,1,8,9,0,2,1,1,0.64,0.61,0.69,0.00,47.00,281.00,328.00
14238,8/21/2012,3,1,8,10,0,2,1,1,0.66,0.62,0.61,0.10,58.00,120.00,178.00
14239,8/21/2012,3,1,8,11,0,2,1,1,0.70,0.65,0.54,0.00,61.00,195.00,256.00
14240,8/21/2012,3,1,8,12,0,2,1,1,0.72,0.65,0.45,0.00,79.00,226.00,305.00
14241,8/21/2012,3,1,8,13,0,2,1,1,0.74,0.65,0.40,0.00,76.00,255.00,331.00
14242,8/21/2012,3,1,8,14,0,2,1,1,0.76,0.67,0.37,0.09,110.00,192.00,302.00
14243,8/21/2012,3,1,8,15,0,2,1,1,0.76,0.67,0.37,0.00,76.00,226.00,302.00
14244,8/21/2012,3,1,8,16,0,2,1,1,0.76,0.67,0.37,0.00,109.00,358.00,467.00
14245,8/21/2012,3,1,8,17,0,2,1,1,0.74,0.67,0.51,0.28,92.00,786.00,878.00
14246,8/21/2012,3,1,8,18,0,2,1,1,0.72,0.67,0.54,0.22,93.00,532.00,625.00
14247,8/21/2012,3,1,8,19,0,2,1,3,0.62,0.59,0.73,0.10,56.00,420.00,476.00
14248,8/21/2012,3,1,8,20,0,2,1,1,0.64,0.61,0.73,0.00,62.00,296.00,358.00
14249,8/21/2012,3,1,8,21,0,2,1,1,0.64,0.61,0.73,0.00,41.00,239.00,280.00
14250,8/21/2012,3,1,8,22,0,2,1,1,0.64,0.59,0.78,0.00,24.00,208.00,232.00
14251,8/21/2012,3,1,8,23,0,2,1,1,0.62,0.58,0.83,0.00,23.00,113.00,136.00
14252,8/22/2012,3,1,8,0,0,3,1,1,0.62,0.58,0.83,0.10,9.00,46.00,55.00
14253,8/22/2012,3,1,8,1,0,3,1,1,0.62,0.59,0.78,0.00,1.00,20.00,21.00
14254,8/22/2012,3,1,8,2,0,3,1,1,0.62,0.59,0.78,0.00,7.00,10.00,17.00
14255,8/22/2012,3,1,8,3,0,3,1,1,0.62,0.59,0.78,0.00,0.00,7.00,7.00
14256,8/22/2012,3,1,8,4,0,3,1,1,0.58,0.55,0.83,0.10,1.00,7.00,8.00
14257,8/22/2012,3,1,8,5,0,3,1,1,0.60,0.58,0.78,0.00,2.00,38.00,40.00
14258,8/22/2012,3,1,8,6,0,3,1,1,0.62,0.59,0.73,0.00,12.00,175.00,187.00
14259,8/22/2012,3,1,8,7,0,3,1,1,0.62,0.59,0.78,0.00,16.00,537.00,553.00
14260,8/22/2012,3,1,8,8,0,3,1,1,0.64,0.61,0.73,0.09,37.00,703.00,740.00
14261,8/22/2012,3,1,8,9,0,3,1,1,0.68,0.64,0.65,0.00,41.00,335.00,376.00
14262,8/22/2012,3,1,8,10,0,3,1,1,0.70,0.65,0.61,0.09,66.00,159.00,225.00
14263,8/22/2012,3,1,8,11,0,3,1,1,0.72,0.67,0.58,0.09,71.00,196.00,267.00
14264,8/22/2012,3,1,8,12,0,3,1,1,0.74,0.67,0.51,0.00,59.00,253.00,312.00
14265,8/22/2012,3,1,8,13,0,3,1,1,0.76,0.68,0.48,0.10,74.00,242.00,316.00
14266,8/22/2012,3,1,8,14,0,3,1,1,0.76,0.68,0.45,0.10,82.00,184.00,266.00
14267,8/22/2012,3,1,8,15,0,3,1,1,0.76,0.68,0.48,0.13,94.00,222.00,316.00
14268,8/22/2012,3,1,8,16,0,3,1,3,0.74,0.68,0.55,0.22,102.00,358.00,460.00
14269,8/22/2012,3,1,8,17,0,3,1,3,0.74,0.68,0.55,0.22,72.00,711.00,783.00
14270,8/22/2012,3,1,8,18,0,3,1,3,0.66,0.62,0.61,0.22,91.00,592.00,683.00
14271,8/22/2012,3,1,8,19,0,3,1,2,0.66,0.62,0.74,0.00,56.00,524.00,580.00
14272,8/22/2012,3,1,8,20,0,3,1,1,0.64,0.61,0.73,0.19,59.00,332.00,391.00
14273,8/22/2012,3,1,8,21,0,3,1,1,0.64,0.61,0.73,0.00,60.00,291.00,351.00
14274,8/22/2012,3,1,8,22,0,3,1,1,0.64,0.61,0.73,0.00,55.00,226.00,281.00
14275,8/22/2012,3,1,8,23,0,3,1,1,0.64,0.58,0.83,0.00,27.00,113.00,140.00
14276,8/23/2012,3,1,8,0,0,4,1,1,0.64,0.59,0.78,0.00,9.00,51.00,60.00
14277,8/23/2012,3,1,8,1,0,4,1,1,0.62,0.58,0.83,0.00,10.00,15.00,25.00
14278,8/23/2012,3,1,8,2,0,4,1,1,0.62,0.58,0.83,0.00,9.00,11.00,20.00
14279,8/23/2012,3,1,8,3,0,4,1,1,0.62,0.58,0.83,0.09,3.00,6.00,9.00
14280,8/23/2012,3,1,8,4,0,4,1,1,0.62,0.58,0.83,0.00,0.00,6.00,6.00
14281,8/23/2012,3,1,8,5,0,4,1,1,0.62,0.58,0.83,0.00,1.00,36.00,37.00
14282,8/23/2012,3,1,8,6,0,4,1,2,0.60,0.55,0.88,0.09,14.00,178.00,192.00
14283,8/23/2012,3,1,8,7,0,4,1,2,0.62,0.58,0.83,0.09,18.00,463.00,481.00
14284,8/23/2012,3,1,8,8,0,4,1,2,0.66,0.62,0.74,0.09,45.00,662.00,707.00
14285,8/23/2012,3,1,8,9,0,4,1,2,0.70,0.65,0.70,0.00,58.00,354.00,412.00
14286,8/23/2012,3,1,8,10,0,4,1,1,0.74,0.68,0.58,0.09,76.00,157.00,233.00
14287,8/23/2012,3,1,8,11,0,4,1,1,0.76,0.68,0.48,0.09,86.00,192.00,278.00
14288,8/23/2012,3,1,8,12,0,4,1,1,0.78,0.68,0.38,0.00,97.00,235.00,332.00
14289,8/23/2012,3,1,8,13,0,4,1,1,0.82,0.73,0.38,0.09,93.00,253.00,346.00
14290,8/23/2012,3,1,8,14,0,4,1,1,0.78,0.70,0.46,0.22,114.00,191.00,305.00
14291,8/23/2012,3,1,8,15,0,4,1,1,0.78,0.70,0.46,0.13,104.00,201.00,305.00
14292,8/23/2012,3,1,8,16,0,4,1,1,0.76,0.68,0.48,0.16,121.00,344.00,465.00
14293,8/23/2012,3,1,8,17,0,4,1,1,0.76,0.68,0.45,0.22,111.00,709.00,820.00
14294,8/23/2012,3,1,8,18,0,4,1,1,0.74,0.67,0.48,0.22,130.00,811.00,941.00
14295,8/23/2012,3,1,8,19,0,4,1,1,0.72,0.67,0.51,0.09,96.00,537.00,633.00
14296,8/23/2012,3,1,8,20,0,4,1,1,0.70,0.65,0.61,0.10,70.00,404.00,474.00
14297,8/23/2012,3,1,8,21,0,4,1,1,0.70,0.65,0.61,0.13,53.00,276.00,329.00
14298,8/23/2012,3,1,8,22,0,4,1,2,0.68,0.64,0.61,0.10,21.00,177.00,198.00
14299,8/23/2012,3,1,8,23,0,4,1,2,0.66,0.62,0.69,0.00,24.00,133.00,157.00
14300,8/24/2012,3,1,8,0,0,5,1,2,0.66,0.62,0.69,0.00,27.00,84.00,111.00
14301,8/24/2012,3,1,8,1,0,5,1,2,0.64,0.61,0.73,0.00,5.00,37.00,42.00
14302,8/24/2012,3,1,8,2,0,5,1,1,0.66,0.62,0.69,0.00,1.00,15.00,16.00
14303,8/24/2012,3,1,8,3,0,5,1,1,0.64,0.61,0.73,0.00,2.00,6.00,8.00
14304,8/24/2012,3,1,8,4,0,5,1,2,0.64,0.61,0.73,0.00,2.00,6.00,8.00
14305,8/24/2012,3,1,8,5,0,5,1,1,0.64,0.59,0.78,0.00,1.00,37.00,38.00
14306,8/24/2012,3,1,8,6,0,5,1,2,0.62,0.58,0.83,0.00,9.00,142.00,151.00
14307,8/24/2012,3,1,8,7,0,5,1,2,0.64,0.59,0.78,0.00,13.00,412.00,425.00
14308,8/24/2012,3,1,8,8,0,5,1,2,0.66,0.62,0.74,0.00,41.00,703.00,744.00
14309,8/24/2012,3,1,8,9,0,5,1,2,0.72,0.67,0.58,0.00,58.00,331.00,389.00
14310,8/24/2012,3,1,8,10,0,5,1,2,0.76,0.68,0.48,0.00,78.00,184.00,262.00
14311,8/24/2012,3,1,8,11,0,5,1,2,0.76,0.68,0.48,0.10,69.00,212.00,281.00
14312,8/24/2012,3,1,8,12,0,5,1,2,0.76,0.68,0.45,0.09,95.00,276.00,371.00
14313,8/24/2012,3,1,8,13,0,5,1,2,0.80,0.71,0.41,0.10,79.00,272.00,351.00
14314,8/24/2012,3,1,8,14,0,5,1,1,0.78,0.70,0.43,0.10,109.00,229.00,338.00
14315,8/24/2012,3,1,8,15,0,5,1,2,0.76,0.68,0.48,0.13,99.00,251.00,350.00
14316,8/24/2012,3,1,8,16,0,5,1,2,0.76,0.68,0.48,0.13,101.00,414.00,515.00
14317,8/24/2012,3,1,8,17,0,5,1,2,0.74,0.67,0.51,0.22,117.00,695.00,812.00
14318,8/24/2012,3,1,8,18,0,5,1,2,0.72,0.68,0.62,0.19,109.00,627.00,736.00
14319,8/24/2012,3,1,8,19,0,5,1,2,0.72,0.67,0.58,0.16,106.00,430.00,536.00
14320,8/24/2012,3,1,8,20,0,5,1,2,0.70,0.65,0.65,0.22,66.00,297.00,363.00
14321,8/24/2012,3,1,8,21,0,5,1,2,0.70,0.65,0.61,0.16,58.00,248.00,306.00
14322,8/24/2012,3,1,8,22,0,5,1,2,0.70,0.65,0.61,0.00,42.00,209.00,251.00
14323,8/24/2012,3,1,8,23,0,5,1,2,0.68,0.64,0.69,0.09,38.00,140.00,178.00
14324,8/25/2012,3,1,8,0,0,6,0,2,0.70,0.65,0.61,0.00,21.00,114.00,135.00
14325,8/25/2012,3,1,8,1,0,6,0,2,0.68,0.64,0.69,0.00,15.00,100.00,115.00
14326,8/25/2012,3,1,8,2,0,6,0,2,0.66,0.62,0.74,0.09,18.00,61.00,79.00
14327,8/25/2012,3,1,8,3,0,6,0,1,0.66,0.62,0.69,0.09,7.00,31.00,38.00
14328,8/25/2012,3,1,8,4,0,6,0,2,0.66,0.62,0.69,0.10,3.00,9.00,12.00
14329,8/25/2012,3,1,8,5,0,6,0,2,0.64,0.61,0.73,0.16,4.00,10.00,14.00
14330,8/25/2012,3,1,8,6,0,6,0,2,0.64,0.59,0.78,0.16,5.00,25.00,30.00
14331,8/25/2012,3,1,8,7,0,6,0,2,0.64,0.59,0.78,0.19,14.00,88.00,102.00
14332,8/25/2012,3,1,8,8,0,6,0,2,0.66,0.62,0.74,0.25,29.00,133.00,162.00
14333,8/25/2012,3,1,8,9,0,6,0,2,0.68,0.64,0.69,0.28,60.00,228.00,288.00
14334,8/25/2012,3,1,8,10,0,6,0,2,0.70,0.65,0.65,0.30,148.00,294.00,442.00
14335,8/25/2012,3,1,8,11,0,6,0,2,0.72,0.68,0.62,0.28,143.00,314.00,457.00
14336,8/25/2012,3,1,8,12,0,6,0,3,0.72,0.67,0.54,0.39,217.00,367.00,584.00
14337,8/25/2012,3,1,8,13,0,6,0,2,0.72,0.67,0.51,0.36,186.00,331.00,517.00
14338,8/25/2012,3,1,8,14,0,6,0,3,0.66,0.62,0.65,0.25,150.00,332.00,482.00
14339,8/25/2012,3,1,8,15,0,6,0,2,0.64,0.61,0.73,0.33,79.00,154.00,233.00
14340,8/25/2012,3,1,8,16,0,6,0,2,0.66,0.62,0.74,0.30,174.00,260.00,434.00
14341,8/25/2012,3,1,8,17,0,6,0,2,0.66,0.62,0.74,0.33,132.00,271.00,403.00
14342,8/25/2012,3,1,8,18,0,6,0,2,0.66,0.62,0.69,0.46,122.00,261.00,383.00
14343,8/25/2012,3,1,8,19,0,6,0,2,0.64,0.59,0.78,0.30,97.00,257.00,354.00
14344,8/25/2012,3,1,8,20,0,6,0,3,0.62,0.58,0.83,0.25,65.00,176.00,241.00
14345,8/25/2012,3,1,8,21,0,6,0,1,0.62,0.58,0.83,0.36,60.00,148.00,208.00
14346,8/25/2012,3,1,8,22,0,6,0,1,0.62,0.58,0.83,0.36,46.00,136.00,182.00
14347,8/25/2012,3,1,8,23,0,6,0,2,0.62,0.58,0.83,0.25,34.00,124.00,158.00
14348,8/26/2012,3,1,8,0,0,0,0,1,0.64,0.58,0.89,0.25,23.00,111.00,134.00
14349,8/26/2012,3,1,8,1,0,0,0,1,0.64,0.58,0.89,0.19,18.00,116.00,134.00
14350,8/26/2012,3,1,8,2,0,0,0,2,0.64,0.58,0.89,0.22,12.00,104.00,116.00
14351,8/26/2012,3,1,8,3,0,0,0,2,0.64,0.58,0.89,0.25,11.00,42.00,53.00
14352,8/26/2012,3,1,8,4,0,0,0,2,0.64,0.58,0.89,0.19,5.00,11.00,16.00
14353,8/26/2012,3,1,8,5,0,0,0,1,0.64,0.58,0.89,0.19,3.00,13.00,16.00
14354,8/26/2012,3,1,8,6,0,0,0,1,0.62,0.56,0.88,0.30,5.00,16.00,21.00
14355,8/26/2012,3,1,8,7,0,0,0,1,0.64,0.58,0.89,0.19,11.00,23.00,34.00
14356,8/26/2012,3,1,8,8,0,0,0,1,0.68,0.64,0.79,0.28,21.00,112.00,133.00
14357,8/26/2012,3,1,8,9,0,0,0,1,0.68,0.64,0.79,0.25,67.00,196.00,263.00
14358,8/26/2012,3,1,8,10,0,0,0,1,0.74,0.70,0.66,0.39,127.00,258.00,385.00
14359,8/26/2012,3,1,8,11,0,0,0,1,0.74,0.70,0.66,0.36,150.00,332.00,482.00
14360,8/26/2012,3,1,8,12,0,0,0,3,0.72,0.70,0.74,0.36,225.00,401.00,626.00
14361,8/26/2012,3,1,8,13,0,0,0,3,0.66,0.61,0.78,0.42,166.00,375.00,541.00
14362,8/26/2012,3,1,8,14,0,0,0,1,0.64,0.58,0.89,0.10,125.00,252.00,377.00
14363,8/26/2012,3,1,8,15,0,0,0,3,0.64,0.58,0.89,0.28,132.00,259.00,391.00
14364,8/26/2012,3,1,8,16,0,0,0,3,0.64,0.58,0.89,0.28,57.00,116.00,173.00
14365,8/26/2012,3,1,8,17,0,0,0,1,0.64,0.58,0.89,0.22,61.00,172.00,233.00
14366,8/26/2012,3,1,8,18,0,0,0,2,0.64,0.58,0.89,0.09,77.00,187.00,264.00
14367,8/26/2012,3,1,8,19,0,0,0,2,0.64,0.58,0.89,0.16,80.00,212.00,292.00
14368,8/26/2012,3,1,8,20,0,0,0,1,0.64,0.58,0.89,0.16,40.00,171.00,211.00
14369,8/26/2012,3,1,8,21,0,0,0,1,0.64,0.58,0.83,0.13,26.00,140.00,166.00
14370,8/26/2012,3,1,8,22,0,0,0,1,0.62,0.56,0.88,0.09,20.00,94.00,114.00
14371,8/26/2012,3,1,8,23,0,0,0,1,0.62,0.58,0.83,0.09,21.00,59.00,80.00
14372,8/27/2012,3,1,8,0,0,1,1,1,0.62,0.58,0.83,0.00,4.00,28.00,32.00
14373,8/27/2012,3,1,8,1,0,1,1,1,0.62,0.56,0.88,0.09,3.00,4.00,7.00
14374,8/27/2012,3,1,8,2,0,1,1,1,0.62,0.56,0.88,0.13,0.00,8.00,8.00
14375,8/27/2012,3,1,8,3,0,1,1,1,0.62,0.56,0.88,0.09,1.00,3.00,4.00
14376,8/27/2012,3,1,8,4,0,1,1,1,0.62,0.58,0.83,0.00,1.00,11.00,12.00
14377,8/27/2012,3,1,8,5,0,1,1,1,0.62,0.56,0.88,0.00,4.00,32.00,36.00
14378,8/27/2012,3,1,8,6,0,1,1,1,0.62,0.56,0.88,0.00,4.00,141.00,145.00
14379,8/27/2012,3,1,8,7,0,1,1,1,0.66,0.61,0.83,0.00,15.00,418.00,433.00
14380,8/27/2012,3,1,8,8,0,1,1,1,0.66,0.61,0.83,0.09,29.00,670.00,699.00
14381,8/27/2012,3,1,8,9,0,1,1,1,0.66,0.61,0.83,0.10,40.00,302.00,342.00
14382,8/27/2012,3,1,8,10,0,1,1,1,0.72,0.70,0.74,0.13,63.00,143.00,206.00
14383,8/27/2012,3,1,8,11,0,1,1,1,0.74,0.70,0.66,0.19,47.00,182.00,229.00
14384,8/27/2012,3,1,8,12,0,1,1,1,0.76,0.71,0.62,0.00,69.00,214.00,283.00
14385,8/27/2012,3,1,8,13,0,1,1,1,0.76,0.71,0.57,0.16,77.00,211.00,288.00
14386,8/27/2012,3,1,8,14,0,1,1,1,0.80,0.74,0.49,0.09,66.00,180.00,246.00
14387,8/27/2012,3,1,8,15,0,1,1,1,0.80,0.76,0.55,0.30,77.00,205.00,282.00
14388,8/27/2012,3,1,8,16,0,1,1,1,0.80,0.76,0.55,0.25,77.00,367.00,444.00
14389,8/27/2012,3,1,8,17,0,1,1,1,0.80,0.73,0.46,0.22,101.00,744.00,845.00
14390,8/27/2012,3,1,8,18,0,1,1,1,0.78,0.71,0.52,0.25,83.00,751.00,834.00
14391,8/27/2012,3,1,8,19,0,1,1,1,0.74,0.70,0.70,0.22,74.00,499.00,573.00
14392,8/27/2012,3,1,8,20,0,1,1,1,0.74,0.70,0.70,0.19,50.00,366.00,416.00
14393,8/27/2012,3,1,8,21,0,1,1,1,0.72,0.70,0.74,0.19,39.00,239.00,278.00
14394,8/27/2012,3,1,8,22,0,1,1,1,0.70,0.67,0.84,0.19,30.00,131.00,161.00
14395,8/27/2012,3,1,8,23,0,1,1,1,0.70,0.67,0.84,0.16,35.00,79.00,114.00
14396,8/28/2012,3,1,8,0,0,2,1,1,0.70,0.67,0.84,0.25,9.00,29.00,38.00
14397,8/28/2012,3,1,8,1,0,2,1,1,0.68,0.64,0.89,0.19,4.00,17.00,21.00
14398,8/28/2012,3,1,8,2,0,2,1,1,0.68,0.64,0.83,0.25,2.00,13.00,15.00
14399,8/28/2012,3,1,8,3,0,2,1,1,0.66,0.59,0.89,0.13,0.00,4.00,4.00
14400,8/28/2012,3,1,8,4,0,2,1,1,0.66,0.61,0.83,0.13,2.00,6.00,8.00
14401,8/28/2012,3,1,8,5,0,2,1,2,0.66,0.61,0.83,0.09,3.00,39.00,42.00
14402,8/28/2012,3,1,8,6,0,2,1,2,0.66,0.59,0.89,0.10,3.00,144.00,147.00
14403,8/28/2012,3,1,8,7,0,2,1,2,0.66,0.61,0.83,0.10,14.00,255.00,269.00
14404,8/28/2012,3,1,8,8,0,2,1,2,0.66,0.62,0.85,0.10,25.00,668.00,693.00
14405,8/28/2012,3,1,8,9,0,2,1,2,0.70,0.67,0.79,0.16,44.00,351.00,395.00
14406,8/28/2012,3,1,8,10,0,2,1,1,0.74,0.68,0.62,0.25,39.00,165.00,204.00
14407,8/28/2012,3,1,8,11,0,2,1,1,0.78,0.73,0.55,0.25,47.00,171.00,218.00
14408,8/28/2012,3,1,8,12,0,2,1,1,0.80,0.74,0.49,0.28,56.00,241.00,297.00
14409,8/28/2012,3,1,8,13,0,2,1,1,0.82,0.74,0.43,0.30,56.00,232.00,288.00
14410,8/28/2012,3,1,8,14,0,2,1,1,0.84,0.74,0.38,0.33,72.00,179.00,251.00
14411,8/28/2012,3,1,8,15,0,2,1,1,0.82,0.73,0.34,0.30,59.00,258.00,317.00
14412,8/28/2012,3,1,8,16,0,2,1,1,0.82,0.71,0.33,0.33,84.00,396.00,480.00
14413,8/28/2012,3,1,8,17,0,2,1,1,0.80,0.70,0.35,0.39,90.00,774.00,864.00
